trip_id,route_id,service_id,trip_headsign,direction_id,shape_id
786390,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786391,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786392,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786393,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786394,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786395,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786396,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786397,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786398,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786399,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786400,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786401,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786403,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786405,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786406,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786407,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786408,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786409,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786410,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786411,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786412,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786413,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786414,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786415,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786416,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786417,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786418,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786419,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786420,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786421,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786422,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786423,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786424,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786425,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786428,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786429,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786430,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786431,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786432,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786433,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786434,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786435,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786436,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786437,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786438,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786439,MB,obralutvia2_ver2s_26.pex,Sopela,0,ETX_SOP
786441,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786442,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786443,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786444,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786445,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786446,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786447,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786448,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786449,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786450,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786451,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786452,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786453,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786454,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786455,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786456,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786457,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786458,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786459,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786460,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786461,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786464,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786465,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786466,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786467,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786468,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786469,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786470,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786471,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786472,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786473,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786474,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786475,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786476,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786477,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786478,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786479,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786480,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786481,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786482,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786483,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786484,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786485,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786486,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786487,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786488,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786489,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786490,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786491,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786492,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786493,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786494,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786495,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786496,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786497,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786498,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786499,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786500,MB,obralutvia2_ver2s_26.pex,Basauri,1,KAB_BSR
786501,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786502,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786503,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786504,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786505,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786506,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786507,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786508,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786509,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786510,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786511,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786512,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786513,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786514,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786515,MB,obralutvia2_ver2s_26.pex,Kabiezes,0,BSR_KAB
786516,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786517,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786518,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786519,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786520,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786521,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786522,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786523,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786524,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,SOP_ETX
786526,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786527,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786528,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786529,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786530,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786531,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786532,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786533,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786534,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786535,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786536,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786537,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786538,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786539,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786540,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786541,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786542,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786543,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786544,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786545,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786546,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786547,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786548,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786549,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786550,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786551,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786552,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786553,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786554,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786556,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786557,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786558,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786559,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786560,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786561,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786562,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786563,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786564,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786565,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786566,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786567,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786568,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786569,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786570,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786571,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786572,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786573,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786574,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786575,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786576,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786577,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786578,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786579,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786580,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786581,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786582,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786583,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786584,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786585,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786586,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786587,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786588,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786589,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786590,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786591,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786592,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786593,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786594,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,LAR_ETX
786595,MB,obralutvia2_ver2s_26.pex,Larrabasterra,0,ETX_LAR
786596,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786597,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786598,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786599,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786600,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786601,MB,obralutvia2_ver2s_26.pex,Plentzia,0,ETX_PLE
786602,MB,obralutvia2_ver2s_26.pex,Etxebarri,1,PLE_ETX
786603,MB,obralutvia2_ver2v_26.pex,Basauri,1,SIN_BSR
786604,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786605,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786606,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786607,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786608,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786609,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786610,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786611,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786612,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786613,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786614,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786615,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786616,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786617,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786618,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786619,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786620,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786621,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786622,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,LAR_ETX
786623,MB,obralutvia2_ver2v_26.pex,Larrabasterra,0,ETX_LAR
786624,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,LAR_ETX
786625,MB,obralutvia2_ver2v_26.pex,Larrabasterra,0,ETX_LAR
786626,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,LAR_ETX
786627,MB,obralutvia2_ver2v_26.pex,Larrabasterra,0,ETX_LAR
786628,MB,obralutvia2_ver2v_26.pex,Sopela,0,ETX_SOP
786629,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,SOP_ETX
786630,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786631,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786632,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786633,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786634,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786635,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786636,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786637,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786638,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786639,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786640,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786641,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786642,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786643,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786644,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786645,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786646,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786647,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,LAR_ETX
786648,MB,obralutvia2_ver2v_26.pex,Larrabasterra,0,ETX_LAR
786649,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,LAR_ETX
786650,MB,obralutvia2_ver2v_26.pex,Larrabasterra,0,ETX_LAR
786651,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,LAR_ETX
786652,MB,obralutvia2_ver2v_26.pex,Larrabasterra,0,ETX_LAR
786653,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,LAR_ETX
786654,MB,obralutvia2_ver2v_26.pex,Larrabasterra,0,ETX_LAR
786655,MB,obralutvia2_ver2v_26.pex,Sopela,0,ETX_SOP
786656,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,SOP_ETX
786657,MB,obralutvia2_ver2v_26.pex,Sopela,0,ETX_SOP
786658,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786659,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786660,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786661,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786662,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786663,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786664,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786665,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786666,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786667,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786668,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786669,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786670,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786671,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786672,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786673,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786674,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786675,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786676,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786677,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786678,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786679,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786680,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786681,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786682,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786683,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786684,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786685,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786686,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786687,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786688,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786689,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786690,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786691,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786692,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786693,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786694,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786695,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786696,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786697,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786698,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786699,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786700,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786701,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786702,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786703,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786704,MB,obralutvia2_ver2v_26.pex,Sopela,0,ETX_SOP
786705,MB,obralutvia2_ver2v_26.pex,Basauri,1,SOP_BSR
786706,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786707,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786708,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786709,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786710,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786711,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786712,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786713,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786714,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786715,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786716,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786717,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786718,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786719,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786720,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786721,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786722,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786723,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786724,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786725,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786726,MB,obralutvia2_ver2v_26.pex,Sopela,0,ETX_SOP
786727,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786728,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786729,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786730,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786731,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786732,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786733,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786734,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786735,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786736,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786737,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786738,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786739,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786740,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786741,MB,obralutvia2_ver2v_26.pex,Plentzia,0,ETX_PLE
786742,MB,obralutvia2_ver2v_26.pex,Etxebarri,1,PLE_ETX
786743,MB,obralutvia2_ver2v_26.pex,Basauri,1,SIN_BSR
786744,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786745,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786746,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786747,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786748,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786749,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786750,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
786751,MB,obralutvia2_ver2v_26.pex,Basauri,1,KAB_BSR
786752,MB,obralutvia2_ver2v_26.pex,Kabiezes,0,BSR_KAB
